mes,tienda_id,producto_id,producto,cantidad,precio_venta,total
2026-03,T25,P087,Mouse inalámbrico,80,451.39,36111.2
2026-03,T25,P088,Teclado inalámbrico,35,871.52,30503.2
2026-03,T25,P089,Audífonos con micrófono,20,873.16,17463.2
2026-03,T25,P090,Soporte para TV,34,770.8,26207.2
2026-03,T25,P091,Regulador de voltaje,35,472.9,16551.5
2026-03,T25,P092,Estabilizador,40,132.72,5308.8
2026-03,T25,P093,UPS 1000VA,12,298.5,3582.0
2026-03,T25,P094,Hub USB multipuerto,37,488.71,18082.27
2026-03,T25,P095,Tarjeta SD 128GB,49,159.26,7803.74
2026-03,T25,P096,Memoria USB 64GB,15,692.99,10394.85
2026-04,T01,P001,Refrigeradora LG 340L,15,2683.86,40257.9
2026-04,T01,P002,Refrigeradora Samsung 450L,15,3888.72,58330.8
2026-04,T01,P003,Refrigeradora Bosch 280L,19,3461.09,65760.71
2026-04,T01,P004,Lavadora LG 15kg,24,3441.98,82607.52
2026-04,T01,P005,Lavadora Samsung 18kg,19,1893.74,35981.06
2026-04,T01,P006,Lavadora Whirlpool 14kg,13,2029.99,26389.87
2026-04,T01,P007,Secadora Electrolux 10kg,14,4433.71,62071.94
2026-04,T01,P008,Cocina a gas Indurama 4H,7,4266.75,29867.25
2026-04,T01,P009,Cocina eléctrica Mabe 4H,7,3856.95,26998.65
2026-04,T01,P010,Campana extractora Bosch,19,4498.87,85478.53
2026-04,T01,P011,Horno empotrado Electrolux,5,2894.84,14474.2
2026-04,T01,P012,Lavaplatos Frigidaire,6,1451.86,8711.16
2026-04,T01,P013,Smart TV LG 55,15,2323.3,34849.5
2026-04,T01,P014,Smart TV Samsung 65,5,3039.59,15197.95
2026-04,T01,P015,Smart TV Sony 75,20,2164.0,43280.0
2026-04,T01,P016,Smart TV TCL 50,3,2709.58,8128.74
2026-04,T01,P017,TV OLED LG 65,20,4092.37,81847.4
2026-04,T01,P018,Soundbar Samsung 5.1,2,3523.12,7046.24
2026-04,T01,P019,Soundbar JBL 2.1,19,3105.5,59004.5
2026-04,T01,P020,Home theater Sony,10,1281.64,12816.4
2026-04,T01,P021,Parlante Bluetooth JBL,24,3545.85,85100.4
2026-04,T01,P022,Audífonos Sony WH-1000,0,2399.69,0.0
2026-04,T01,P023,Barra Bose 900,1,2593.32,2593.32
2026-04,T01,P024,Receptor AV Yamaha,11,2515.95,27675.45
2026-04,T01,P025,Licuadora Oster 700W,75,560.29,42021.75
2026-04,T01,P026,Licuadora Philips 1000W,34,488.73,16616.82
2026-04,T01,P027,Microondas LG 32L,77,175.49,13512.73
2026-04,T01,P028,Microondas Panasonic 25L,52,495.21,25750.92
2026-04,T01,P029,Hervidor eléctrico Bosch,63,695.12,43792.56
2026-04,T01,P030,Cafetera DeLonghi,41,572.14,23457.74
2026-04,T01,P031,Freidora de aire Philips,66,482.65,31854.9
2026-04,T01,P032,Aspiradora Dyson V11,25,831.74,20793.5
2026-04,T01,P033,Plancha a vapor Rowenta,65,292.09,18985.85
2026-04,T01,P034,Batidora KitchenAid,37,424.37,15701.69
2026-04,T01,P035,Tostadora Oster,15,839.51,12592.65
2026-04,T01,P036,Purificador de agua,66,472.94,31214.04
2026-04,T01,P037,Laptop HP 15,24,2909.36,69824.64
2026-04,T01,P038,Laptop Lenovo ThinkPad,13,1283.74,16688.62
2026-04,T01,P039,Laptop Asus VivoBook,3,1940.93,5822.79
2026-04,T01,P040,Laptop Dell Inspiron,21,1625.7,34139.7
2026-04,T01,P041,Monitor LG 27,2,1361.33,2722.66
2026-04,T01,P042,Monitor Samsung 24,13,3525.39,45830.07
2026-04,T01,P043,Monitor BenQ 32,6,4126.52,24759.12
2026-04,T01,P044,Impresora Epson EcoTank,6,1538.5,9231.0
2026-04,T01,P045,Impresora HP LaserJet,16,3253.62,52057.92
2026-04,T01,P046,All-in-one Dell,16,2751.13,44018.08
2026-04,T01,P047,Mini PC Intel NUC,8,2790.97,22327.76
2026-04,T01,P048,Teclado mecánico Logitech,9,1955.46,17599.14
2026-04,T01,P049,Smartphone iPhone 15,21,4498.05,94459.05
2026-04,T01,P050,Smartphone Samsung S24,5,3357.35,16786.75
2026-04,T01,P051,Smartphone Xiaomi Redmi,8,2609.9,20879.2
2026-04,T01,P052,Tablet iPad 10,9,2665.39,23988.51
2026-04,T01,P053,Tablet Samsung Galaxy Tab,8,4689.64,37517.12
2026-04,T01,P054,Smartwatch Apple Watch,7,4943.79,34606.53
2026-04,T01,P055,Smartwatch Samsung Galaxy,4,3000.78,12003.12
2026-04,T01,P056,Auriculares AirPods,20,3063.1,61262.0
2026-04,T01,P057,Cargador inalámbrico,2,3546.92,7093.84
2026-04,T01,P058,Funda protectora,8,1953.56,15628.48
2026-04,T01,P059,Power bank Anker,0,4119.13,0.0
2026-04,T01,P060,Smartphone Motorola G84,6,2808.36,16850.16
2026-04,T01,P061,Aire acondicionado LG 12000BTU,2,1183.84,2367.68
2026-04,T01,P062,AC Samsung Inverter,12,1974.68,23696.16
2026-04,T01,P063,AC Midea 9000BTU,35,1094.48,38306.8
2026-04,T01,P064,Ventilador de pie,17,824.03,14008.51
2026-04,T01,P065,Ventilador de techo,24,774.62,18590.88
2026-04,T01,P066,Calefactor eléctrico,9,314.56,2831.04
2026-04,T01,P067,Humidificador,27,1528.5,41269.5
2026-04,T01,P068,Deshumidificador,31,1414.68,43855.08
2026-04,T01,P069,Purificador de aire Xiaomi,22,1143.54,25157.88
2026-04,T01,P070,Climatizador evaporativo,7,1269.63,8887.41
2026-04,T01,P071,Calefón a gas,7,1204.56,8431.92
2026-04,T01,P072,Terma eléctrica,37,2046.94,75736.78
2026-04,T01,P073,Secadora de cabello Gama,76,293.29,22290.04
2026-04,T01,P074,Plancha de cabello Babyliss,18,478.17,8607.06
2026-04,T01,P075,Afeitadora Philips,28,499.24,13978.72
2026-04,T01,P076,Cortadora de cabello Wahl,12,757.46,9089.52
2026-04,T01,P077,Cepillo dental eléctrico,55,742.53,40839.15
2026-04,T01,P078,Depiladora Braun,20,537.43,10748.6
2026-04,T01,P079,Afeitadora Braun,58,823.96,47789.68
2026-04,T01,P080,Espejo con luz LED,59,761.75,44943.25
2026-04,T01,P081,Masajeador eléctrico,77,339.66,26153.82
2026-04,T01,P082,Rizadora Conair,56,831.79,46580.24
2026-04,T01,P083,Kit de manicura,50,160.67,8033.5
2026-04,T01,P084,Balanza digital,68,645.25,43877.0
2026-04,T01,P085,Cable HDMI 2m,4,723.77,2895.08
2026-04,T01,P086,Cable USB-C,26,502.44,13063.44
2026-04,T01,P087,Mouse inalámbrico,0,451.39,0.0
2026-04,T01,P088,Teclado inalámbrico,72,871.52,62749.44
2026-04,T01,P089,Audífonos con micrófono,48,873.16,41911.68
2026-04,T01,P090,Soporte para TV,71,770.8,54726.8
2026-04,T01,P091,Regulador de voltaje,41,472.9,19388.9
2026-04,T01,P092,Estabilizador,51,132.72,6768.72
2026-04,T01,P093,UPS 1000VA,5,298.5,1492.5
2026-04,T01,P094,Hub USB multipuerto,32,488.71,15638.72
2026-04,T01,P095,Tarjeta SD 128GB,24,159.26,3822.24
2026-04,T01,P096,Memoria USB 64GB,48,692.99,33263.52
2026-04,T02,P001,Refrigeradora LG 340L,9,2683.86,24154.74
2026-04,T02,P002,Refrigeradora Samsung 450L,0,3888.72,0.0
2026-04,T02,P003,Refrigeradora Bosch 280L,17,3461.09,58838.53
2026-04,T02,P004,Lavadora LG 15kg,0,3441.98,0.0
2026-04,T02,P005,Lavadora Samsung 18kg,22,1893.74,41662.28
2026-04,T02,P006,Lavadora Whirlpool 14kg,16,2029.99,32479.84
2026-04,T02,P007,Secadora Electrolux 10kg,22,4433.71,97541.62
2026-04,T02,P008,Cocina a gas Indurama 4H,23,4266.75,98135.25
2026-04,T02,P009,Cocina eléctrica Mabe 4H,17,3856.95,65568.15
2026-04,T02,P010,Campana extractora Bosch,12,4498.87,53986.44
2026-04,T02,P011,Horno empotrado Electrolux,15,2894.84,43422.6
2026-04,T02,P012,Lavaplatos Frigidaire,22,1451.86,31940.92
2026-04,T02,P013,Smart TV LG 55,12,2323.3,27879.6
2026-04,T02,P014,Smart TV Samsung 65,3,3039.59,9118.77
2026-04,T02,P015,Smart TV Sony 75,4,2164.0,8656.0
2026-04,T02,P016,Smart TV TCL 50,12,2709.58,32514.96
2026-04,T02,P017,TV OLED LG 65,11,4092.37,45016.07
2026-04,T02,P018,Soundbar Samsung 5.1,0,3523.12,0.0
2026-04,T02,P019,Soundbar JBL 2.1,3,3105.5,9316.5
2026-04,T02,P020,Home theater Sony,24,1281.64,30759.36
2026-04,T02,P021,Parlante Bluetooth JBL,23,3545.85,81554.55
2026-04,T02,P022,Audífonos Sony WH-1000,23,2399.69,55192.87
2026-04,T02,P023,Barra Bose 900,23,2593.32,59646.36
2026-04,T02,P024,Receptor AV Yamaha,25,2515.95,62898.75
2026-04,T02,P025,Licuadora Oster 700W,63,560.29,35298.27
2026-04,T02,P026,Licuadora Philips 1000W,9,488.73,4398.57
2026-04,T02,P027,Microondas LG 32L,75,175.49,13161.75
2026-04,T02,P028,Microondas Panasonic 25L,24,495.21,11885.04
2026-04,T02,P029,Hervidor eléctrico Bosch,69,695.12,47963.28
2026-04,T02,P030,Cafetera DeLonghi,50,572.14,28607.0
2026-04,T02,P031,Freidora de aire Philips,38,482.65,18340.7
2026-04,T02,P032,Aspiradora Dyson V11,71,831.74,59053.54
2026-04,T02,P033,Plancha a vapor Rowenta,11,292.09,3212.99
2026-04,T02,P034,Batidora KitchenAid,61,424.37,25886.57
2026-04,T02,P035,Tostadora Oster,67,839.51,56247.17
2026-04,T02,P036,Purificador de agua,21,472.94,9931.74
2026-04,T02,P037,Laptop HP 15,1,2909.36,2909.36
2026-04,T02,P038,Laptop Lenovo ThinkPad,21,1283.74,26958.54
2026-04,T02,P039,Laptop Asus VivoBook,18,1940.93,34936.74
2026-04,T02,P040,Laptop Dell Inspiron,11,1625.7,17882.7
2026-04,T02,P041,Monitor LG 27,5,1361.33,6806.65
2026-04,T02,P042,Monitor Samsung 24,20,3525.39,70507.8
2026-04,T02,P043,Monitor BenQ 32,24,4126.52,99036.48
2026-04,T02,P044,Impresora Epson EcoTank,4,1538.5,6154.0
2026-04,T02,P045,Impresora HP LaserJet,4,3253.62,13014.48
2026-04,T02,P046,All-in-one Dell,7,2751.13,19257.91
2026-04,T02,P047,Mini PC Intel NUC,4,2790.97,11163.88
2026-04,T02,P048,Teclado mecánico Logitech,19,1955.46,37153.74
2026-04,T02,P049,Smartphone iPhone 15,14,4498.05,62972.7
2026-04,T02,P050,Smartphone Samsung S24,17,3357.35,57074.95
2026-04,T02,P051,Smartphone Xiaomi Redmi,15,2609.9,39148.5
2026-04,T02,P052,Tablet iPad 10,9,2665.39,23988.51
2026-04,T02,P053,Tablet Samsung Galaxy Tab,12,4689.64,56275.68
2026-04,T02,P054,Smartwatch Apple Watch,16,4943.79,79100.64
2026-04,T02,P055,Smartwatch Samsung Galaxy,14,3000.78,42010.92
2026-04,T02,P056,Auriculares AirPods,4,3063.1,12252.4
2026-04,T02,P057,Cargador inalámbrico,23,3546.92,81579.16
2026-04,T02,P058,Funda protectora,4,1953.56,7814.24
2026-04,T02,P059,Power bank Anker,3,4119.13,12357.39
2026-04,T02,P060,Smartphone Motorola G84,20,2808.36,56167.2
2026-04,T02,P061,Aire acondicionado LG 12000BTU,26,1183.84,30779.84
2026-04,T02,P062,AC Samsung Inverter,3,1974.68,5924.04
2026-04,T02,P063,AC Midea 9000BTU,4,1094.48,4377.92
2026-04,T02,P064,Ventilador de pie,0,824.03,0.0
2026-04,T02,P065,Ventilador de techo,18,774.62,13943.16
2026-04,T02,P066,Calefactor eléctrico,0,314.56,0.0
2026-04,T02,P067,Humidificador,6,1528.5,9171.0
2026-04,T02,P068,Deshumidificador,32,1414.68,45269.76
2026-04,T02,P069,Purificador de aire Xiaomi,10,1143.54,11435.4
2026-04,T02,P070,Climatizador evaporativo,5,1269.63,6348.15
2026-04,T02,P071,Calefón a gas,6,1204.56,7227.36
2026-04,T02,P072,Terma eléctrica,8,2046.94,16375.52
2026-04,T02,P073,Secadora de cabello Gama,24,293.29,7038.96
2026-04,T02,P074,Plancha de cabello Babyliss,14,478.17,6694.38
2026-04,T02,P075,Afeitadora Philips,1,499.24,499.24
2026-04,T02,P076,Cortadora de cabello Wahl,55,757.46,41660.3
2026-04,T02,P077,Cepillo dental eléctrico,70,742.53,51977.1
2026-04,T02,P078,Depiladora Braun,56,537.43,30096.08
2026-04,T02,P079,Afeitadora Braun,66,823.96,54381.36
2026-04,T02,P080,Espejo con luz LED,72,761.75,54846.0
2026-04,T02,P081,Masajeador eléctrico,26,339.66,8831.16
2026-04,T02,P082,Rizadora Conair,49,831.79,40757.71
2026-04,T02,P083,Kit de manicura,24,160.67,3856.08
2026-04,T02,P084,Balanza digital,59,645.25,38069.75
2026-04,T02,P085,Cable HDMI 2m,73,723.77,52835.21
2026-04,T02,P086,Cable USB-C,17,502.44,8541.48
2026-04,T02,P087,Mouse inalámbrico,27,451.39,12187.53
2026-04,T02,P088,Teclado inalámbrico,79,871.52,68850.08
2026-04,T02,P089,Audífonos con micrófono,14,873.16,12224.24
2026-04,T02,P090,Soporte para TV,14,770.8,10791.2
2026-04,T02,P091,Regulador de voltaje,58,472.9,27428.2
2026-04,T02,P092,Estabilizador,59,132.72,7830.48
2026-04,T02,P093,UPS 1000VA,42,298.5,12537.0
2026-04,T02,P094,Hub USB multipuerto,22,488.71,10751.62
2026-04,T02,P095,Tarjeta SD 128GB,31,159.26,4937.06
2026-04,T02,P096,Memoria USB 64GB,18,692.99,12473.82
2026-04,T03,P001,Refrigeradora LG 340L,17,2683.86,45625.62
2026-04,T03,P002,Refrigeradora Samsung 450L,6,3888.72,23332.32
2026-04,T03,P003,Refrigeradora Bosch 280L,20,3461.09,69221.8
2026-04,T03,P004,Lavadora LG 15kg,12,3441.98,41303.76
2026-04,T03,P005,Lavadora Samsung 18kg,11,1893.74,20831.14
2026-04,T03,P006,Lavadora Whirlpool 14kg,22,2029.99,44659.78
2026-04,T03,P007,Secadora Electrolux 10kg,3,4433.71,13301.13
2026-04,T03,P008,Cocina a gas Indurama 4H,4,4266.75,17067.0
2026-04,T03,P009,Cocina eléctrica Mabe 4H,22,3856.95,84852.9
2026-04,T03,P010,Campana extractora Bosch,14,4498.87,62984.18
2026-04,T03,P011,Horno empotrado Electrolux,11,2894.84,31843.24
2026-04,T03,P012,Lavaplatos Frigidaire,10,1451.86,14518.6
2026-04,T03,P013,Smart TV LG 55,2,2323.3,4646.6
2026-04,T03,P014,Smart TV Samsung 65,7,3039.59,21277.13
2026-04,T03,P015,Smart TV Sony 75,0,2164.0,0.0
2026-04,T03,P016,Smart TV TCL 50,2,2709.58,5419.16
2026-04,T03,P017,TV OLED LG 65,8,4092.37,32738.96
2026-04,T03,P018,Soundbar Samsung 5.1,13,3523.12,45800.56
2026-04,T03,P019,Soundbar JBL 2.1,7,3105.5,21738.5
2026-04,T03,P020,Home theater Sony,3,1281.64,3844.92
2026-04,T03,P021,Parlante Bluetooth JBL,4,3545.85,14183.4
2026-04,T03,P022,Audífonos Sony WH-1000,3,2399.69,7199.07
2026-04,T03,P023,Barra Bose 900,14,2593.32,36306.48
2026-04,T03,P024,Receptor AV Yamaha,7,2515.95,17611.65
2026-04,T03,P025,Licuadora Oster 700W,54,560.29,30255.66
2026-04,T03,P026,Licuadora Philips 1000W,6,488.73,2932.38
2026-04,T03,P027,Microondas LG 32L,22,175.49,3860.78
2026-04,T03,P028,Microondas Panasonic 25L,70,495.21,34664.7
2026-04,T03,P029,Hervidor eléctrico Bosch,33,695.12,22938.96
2026-04,T03,P030,Cafetera DeLonghi,49,572.14,28034.86
2026-04,T03,P031,Freidora de aire Philips,20,482.65,9653.0
2026-04,T03,P032,Aspiradora Dyson V11,14,831.74,11644.36
2026-04,T03,P033,Plancha a vapor Rowenta,9,292.09,2628.81
2026-04,T03,P034,Batidora KitchenAid,57,424.37,24189.09
2026-04,T03,P035,Tostadora Oster,16,839.51,13432.16
2026-04,T03,P036,Purificador de agua,38,472.94,17971.72
2026-04,T03,P037,Laptop HP 15,10,2909.36,29093.6
2026-04,T03,P038,Laptop Lenovo ThinkPad,3,1283.74,3851.22
2026-04,T03,P039,Laptop Asus VivoBook,4,1940.93,7763.72
2026-04,T03,P040,Laptop Dell Inspiron,17,1625.7,27636.9
2026-04,T03,P041,Monitor LG 27,23,1361.33,31310.59
2026-04,T03,P042,Monitor Samsung 24,20,3525.39,70507.8
2026-04,T03,P043,Monitor BenQ 32,23,4126.52,94909.96
2026-04,T03,P044,Impresora Epson EcoTank,22,1538.5,33847.0
2026-04,T03,P045,Impresora HP LaserJet,5,3253.62,16268.1
2026-04,T03,P046,All-in-one Dell,12,2751.13,33013.56
2026-04,T03,P047,Mini PC Intel NUC,13,2790.97,36282.61
2026-04,T03,P048,Teclado mecánico Logitech,20,1955.46,39109.2
2026-04,T03,P049,Smartphone iPhone 15,15,4498.05,67470.75
2026-04,T03,P050,Smartphone Samsung S24,1,3357.35,3357.35
2026-04,T03,P051,Smartphone Xiaomi Redmi,0,2609.9,0.0
2026-04,T03,P052,Tablet iPad 10,2,2665.39,5330.78
2026-04,T03,P053,Tablet Samsung Galaxy Tab,4,4689.64,18758.56
2026-04,T03,P054,Smartwatch Apple Watch,1,4943.79,4943.79
2026-04,T03,P055,Smartwatch Samsung Galaxy,17,3000.78,51013.26
2026-04,T03,P056,Auriculares AirPods,21,3063.1,64325.1
2026-04,T03,P057,Cargador inalámbrico,15,3546.92,53203.8
2026-04,T03,P058,Funda protectora,2,1953.56,3907.12
2026-04,T03,P059,Power bank Anker,1,4119.13,4119.13
2026-04,T03,P060,Smartphone Motorola G84,14,2808.36,39317.04
2026-04,T03,P061,Aire acondicionado LG 12000BTU,16,1183.84,18941.44
2026-04,T03,P062,AC Samsung Inverter,12,1974.68,23696.16
2026-04,T03,P063,AC Midea 9000BTU,39,1094.48,42684.72
2026-04,T03,P064,Ventilador de pie,21,824.03,17304.63
2026-04,T03,P065,Ventilador de techo,18,774.62,13943.16
2026-04,T03,P066,Calefactor eléctrico,29,314.56,9122.24
2026-04,T03,P067,Humidificador,8,1528.5,12228.0
2026-04,T03,P068,Deshumidificador,1,1414.68,1414.68
2026-04,T03,P069,Purificador de aire Xiaomi,2,1143.54,2287.08
2026-04,T03,P070,Climatizador evaporativo,12,1269.63,15235.56
2026-04,T03,P071,Calefón a gas,14,1204.56,16863.84
2026-04,T03,P072,Terma eléctrica,13,2046.94,26610.22
2026-04,T03,P073,Secadora de cabello Gama,0,293.29,0.0
2026-04,T03,P074,Plancha de cabello Babyliss,28,478.17,13388.76
2026-04,T03,P075,Afeitadora Philips,33,499.24,16474.92
2026-04,T03,P076,Cortadora de cabello Wahl,63,757.46,47719.98
2026-04,T03,P077,Cepillo dental eléctrico,56,742.53,41581.68
2026-04,T03,P078,Depiladora Braun,48,537.43,25796.64
2026-04,T03,P079,Afeitadora Braun,67,823.96,55205.32
2026-04,T03,P080,Espejo con luz LED,18,761.75,13711.5
2026-04,T03,P081,Masajeador eléctrico,33,339.66,11208.78
2026-04,T03,P082,Rizadora Conair,43,831.79,35766.97
2026-04,T03,P083,Kit de manicura,54,160.67,8676.18
2026-04,T03,P084,Balanza digital,15,645.25,9678.75
2026-04,T03,P085,Cable HDMI 2m,44,723.77,31845.88
2026-04,T03,P086,Cable USB-C,42,502.44,21102.48
2026-04,T03,P087,Mouse inalámbrico,26,451.39,11736.14
2026-04,T03,P088,Teclado inalámbrico,10,871.52,8715.2
2026-04,T03,P089,Audífonos con micrófono,78,873.16,68106.48
2026-04,T03,P090,Soporte para TV,28,770.8,21582.4
2026-04,T03,P091,Regulador de voltaje,51,472.9,24117.9
2026-04,T03,P092,Estabilizador,29,132.72,3848.88
2026-04,T03,P093,UPS 1000VA,78,298.5,23283.0
2026-04,T03,P094,Hub USB multipuerto,7,488.71,3420.97
2026-04,T03,P095,Tarjeta SD 128GB,28,159.26,4459.28
2026-04,T03,P096,Memoria USB 64GB,61,692.99,42272.39
2026-04,T04,P001,Refrigeradora LG 340L,24,2683.86,64412.64
2026-04,T04,P002,Refrigeradora Samsung 450L,19,3888.72,73885.68
2026-04,T04,P003,Refrigeradora Bosch 280L,2,3461.09,6922.18
2026-04,T04,P004,Lavadora LG 15kg,17,3441.98,58513.66
2026-04,T04,P005,Lavadora Samsung 18kg,0,1893.74,0.0
2026-04,T04,P006,Lavadora Whirlpool 14kg,20,2029.99,40599.8
2026-04,T04,P007,Secadora Electrolux 10kg,10,4433.71,44337.1
2026-04,T04,P008,Cocina a gas Indurama 4H,12,4266.75,51201.0
2026-04,T04,P009,Cocina eléctrica Mabe 4H,7,3856.95,26998.65
2026-04,T04,P010,Campana extractora Bosch,22,4498.87,98975.14
2026-04,T04,P011,Horno empotrado Electrolux,23,2894.84,66581.32
2026-04,T04,P012,Lavaplatos Frigidaire,2,1451.86,2903.72
2026-04,T04,P013,Smart TV LG 55,11,2323.3,25556.3
2026-04,T04,P014,Smart TV Samsung 65,12,3039.59,36475.08
2026-04,T04,P015,Smart TV Sony 75,15,2164.0,32460.0
2026-04,T04,P016,Smart TV TCL 50,25,2709.58,67739.5
2026-04,T04,P017,TV OLED LG 65,23,4092.37,94124.51
2026-04,T04,P018,Soundbar Samsung 5.1,2,3523.12,7046.24
2026-04,T04,P019,Soundbar JBL 2.1,5,3105.5,15527.5
2026-04,T04,P020,Home theater Sony,11,1281.64,14098.04
2026-04,T04,P021,Parlante Bluetooth JBL,4,3545.85,14183.4
2026-04,T04,P022,Audífonos Sony WH-1000,12,2399.69,28796.28
2026-04,T04,P023,Barra Bose 900,5,2593.32,12966.6
2026-04,T04,P024,Receptor AV Yamaha,11,2515.95,27675.45
2026-04,T04,P025,Licuadora Oster 700W,67,560.29,37539.43
2026-04,T04,P026,Licuadora Philips 1000W,25,488.73,12218.25
2026-04,T04,P027,Microondas LG 32L,77,175.49,13512.73
2026-04,T04,P028,Microondas Panasonic 25L,48,495.21,23770.08
2026-04,T04,P029,Hervidor eléctrico Bosch,70,695.12,48658.4
2026-04,T04,P030,Cafetera DeLonghi,39,572.14,22313.46
2026-04,T04,P031,Freidora de aire Philips,41,482.65,19788.65
2026-04,T04,P032,Aspiradora Dyson V11,28,831.74,23288.72
2026-04,T04,P033,Plancha a vapor Rowenta,76,292.09,22198.84
2026-04,T04,P034,Batidora KitchenAid,48,424.37,20369.76
2026-04,T04,P035,Tostadora Oster,71,839.51,59605.21
2026-04,T04,P036,Purificador de agua,62,472.94,29322.28
2026-04,T04,P037,Laptop HP 15,11,2909.36,32002.96
2026-04,T04,P038,Laptop Lenovo ThinkPad,5,1283.74,6418.7
2026-04,T04,P039,Laptop Asus VivoBook,4,1940.93,7763.72
2026-04,T04,P040,Laptop Dell Inspiron,17,1625.7,27636.9
2026-04,T04,P041,Monitor LG 27,18,1361.33,24503.94
2026-04,T04,P042,Monitor Samsung 24,2,3525.39,7050.78
2026-04,T04,P043,Monitor BenQ 32,15,4126.52,61897.8
2026-04,T04,P044,Impresora Epson EcoTank,12,1538.5,18462.0
2026-04,T04,P045,Impresora HP LaserJet,4,3253.62,13014.48
2026-04,T04,P046,All-in-one Dell,6,2751.13,16506.78
2026-04,T04,P047,Mini PC Intel NUC,0,2790.97,0.0
2026-04,T04,P048,Teclado mecánico Logitech,10,1955.46,19554.6
2026-04,T04,P049,Smartphone iPhone 15,21,4498.05,94459.05
2026-04,T04,P050,Smartphone Samsung S24,14,3357.35,47002.9
2026-04,T04,P051,Smartphone Xiaomi Redmi,9,2609.9,23489.1
2026-04,T04,P052,Tablet iPad 10,24,2665.39,63969.36
2026-04,T04,P053,Tablet Samsung Galaxy Tab,25,4689.64,117241.0
2026-04,T04,P054,Smartwatch Apple Watch,10,4943.79,49437.9
2026-04,T04,P055,Smartwatch Samsung Galaxy,13,3000.78,39010.14
2026-04,T04,P056,Auriculares AirPods,16,3063.1,49009.6
2026-04,T04,P057,Cargador inalámbrico,9,3546.92,31922.28
2026-04,T04,P058,Funda protectora,14,1953.56,27349.84
2026-04,T04,P059,Power bank Anker,13,4119.13,53548.69
2026-04,T04,P060,Smartphone Motorola G84,13,2808.36,36508.68
2026-04,T04,P061,Aire acondicionado LG 12000BTU,20,1183.84,23676.8
2026-04,T04,P062,AC Samsung Inverter,18,1974.68,35544.24
2026-04,T04,P063,AC Midea 9000BTU,8,1094.48,8755.84
2026-04,T04,P064,Ventilador de pie,26,824.03,21424.78
2026-04,T04,P065,Ventilador de techo,18,774.62,13943.16
2026-04,T04,P066,Calefactor eléctrico,16,314.56,5032.96
2026-04,T04,P067,Humidificador,20,1528.5,30570.0
2026-04,T04,P068,Deshumidificador,34,1414.68,48099.12
2026-04,T04,P069,Purificador de aire Xiaomi,11,1143.54,12578.94
2026-04,T04,P070,Climatizador evaporativo,14,1269.63,17774.82
2026-04,T04,P071,Calefón a gas,2,1204.56,2409.12
2026-04,T04,P072,Terma eléctrica,9,2046.94,18422.46
2026-04,T04,P073,Secadora de cabello Gama,79,293.29,23169.91
2026-04,T04,P074,Plancha de cabello Babyliss,15,478.17,7172.55
2026-04,T04,P075,Afeitadora Philips,21,499.24,10484.04
2026-04,T04,P076,Cortadora de cabello Wahl,30,757.46,22723.8
2026-04,T04,P077,Cepillo dental eléctrico,4,742.53,2970.12
2026-04,T04,P078,Depiladora Braun,46,537.43,24721.78
2026-04,T04,P079,Afeitadora Braun,35,823.96,28838.6
2026-04,T04,P080,Espejo con luz LED,52,761.75,39611.0
2026-04,T04,P081,Masajeador eléctrico,18,339.66,6113.88
2026-04,T04,P082,Rizadora Conair,47,831.79,39094.13
2026-04,T04,P083,Kit de manicura,7,160.67,1124.69
2026-04,T04,P084,Balanza digital,64,645.25,41296.0
2026-04,T04,P085,Cable HDMI 2m,34,723.77,24608.18
2026-04,T04,P086,Cable USB-C,47,502.44,23614.68
2026-04,T04,P087,Mouse inalámbrico,35,451.39,15798.65
2026-04,T04,P088,Teclado inalámbrico,14,871.52,12201.28
2026-04,T04,P089,Audífonos con micrófono,80,873.16,69852.8
2026-04,T04,P090,Soporte para TV,60,770.8,46248.0
2026-04,T04,P091,Regulador de voltaje,30,472.9,14187.0
2026-04,T04,P092,Estabilizador,69,132.72,9157.68
2026-04,T04,P093,UPS 1000VA,15,298.5,4477.5
2026-04,T04,P094,Hub USB multipuerto,80,488.71,39096.8
2026-04,T04,P095,Tarjeta SD 128GB,27,159.26,4300.02
2026-04,T04,P096,Memoria USB 64GB,14,692.99,9701.86
2026-04,T05,P001,Refrigeradora LG 340L,7,2683.86,18787.02
