tienda_id,centro_distribucion,ciudad,producto_id,producto,categoria,stock_actual,ventas_promedio_mensual,stock_minimo,precio_costo,precio_venta
T16,CD-Arequipa,Tacna,P011,Horno empotrado Electrolux,Línea Blanca,8,9.5,2,2084.28,2894.84
T16,CD-Arequipa,Tacna,P012,Lavaplatos Frigidaire,Línea Blanca,32,13.0,3,1045.34,1451.86
T16,CD-Arequipa,Tacna,P013,Smart TV LG 55,TV y Audio,28,11.5,2,1672.78,2323.3
T16,CD-Arequipa,Tacna,P014,Smart TV Samsung 65,TV y Audio,2,16.75,3,2188.5,3039.59
T16,CD-Arequipa,Tacna,P015,Smart TV Sony 75,TV y Audio,0,14.5,3,1558.08,2164.0
T16,CD-Arequipa,Tacna,P016,Smart TV TCL 50,TV y Audio,3,13.0,3,1950.9,2709.58
T16,CD-Arequipa,Tacna,P017,TV OLED LG 65,TV y Audio,1,12.92,3,2946.51,4092.37
T16,CD-Arequipa,Tacna,P018,Soundbar Samsung 5.1,TV y Audio,22,12.92,3,2536.65,3523.12
T16,CD-Arequipa,Tacna,P019,Soundbar JBL 2.1,TV y Audio,23,14.25,3,2235.96,3105.5
T16,CD-Arequipa,Tacna,P020,Home theater Sony,TV y Audio,31,12.92,3,922.78,1281.64
T16,CD-Arequipa,Tacna,P021,Parlante Bluetooth JBL,TV y Audio,25,12.67,3,2553.01,3545.85
T16,CD-Arequipa,Tacna,P022,Audífonos Sony WH-1000,TV y Audio,0,12.58,3,1727.78,2399.69
T16,CD-Arequipa,Tacna,P023,Barra Bose 900,TV y Audio,7,13.58,3,1867.19,2593.32
T16,CD-Arequipa,Tacna,P024,Receptor AV Yamaha,TV y Audio,31,12.92,3,1811.48,2515.95
T16,CD-Arequipa,Tacna,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,21,36.83,7,403.41,560.29
T16,CD-Arequipa,Tacna,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,63,42.83,9,351.89,488.73
T16,CD-Arequipa,Tacna,P027,Microondas LG 32L,Pequeños Electrodomésticos,81,43.83,9,126.35,175.49
T16,CD-Arequipa,Tacna,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,16,33.75,7,356.55,495.21
T16,CD-Arequipa,Tacna,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,83,34.42,7,500.49,695.12
T16,CD-Arequipa,Tacna,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,26,37.0,7,411.94,572.14
T16,CD-Arequipa,Tacna,P031,Freidora de aire Philips,Pequeños Electrodomésticos,6,42.75,9,347.51,482.65
T16,CD-Arequipa,Tacna,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,40,31.17,6,598.85,831.74
T16,CD-Arequipa,Tacna,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,10,39.5,8,210.3,292.09
T16,CD-Arequipa,Tacna,P034,Batidora KitchenAid,Pequeños Electrodomésticos,10,32.08,6,305.55,424.37
T16,CD-Arequipa,Tacna,P035,Tostadora Oster,Pequeños Electrodomésticos,80,35.67,7,604.45,839.51
T16,CD-Arequipa,Tacna,P036,Purificador de agua,Pequeños Electrodomésticos,40,47.33,9,340.52,472.94
T16,CD-Arequipa,Tacna,P037,Laptop HP 15,Cómputo,23,12.17,2,2094.74,2909.36
T16,CD-Arequipa,Tacna,P038,Laptop Lenovo ThinkPad,Cómputo,9,12.42,2,924.29,1283.74
T16,CD-Arequipa,Tacna,P039,Laptop Asus VivoBook,Cómputo,17,12.42,2,1397.47,1940.93
T16,CD-Arequipa,Tacna,P040,Laptop Dell Inspiron,Cómputo,16,12.67,3,1170.5,1625.7
T16,CD-Arequipa,Tacna,P041,Monitor LG 27,Cómputo,12,10.08,2,980.16,1361.33
T16,CD-Arequipa,Tacna,P042,Monitor Samsung 24,Cómputo,12,11.58,2,2538.28,3525.39
T16,CD-Arequipa,Tacna,P043,Monitor BenQ 32,Cómputo,19,11.75,2,2971.09,4126.52
T16,CD-Arequipa,Tacna,P044,Impresora Epson EcoTank,Cómputo,1,8.92,2,1107.72,1538.5
T16,CD-Arequipa,Tacna,P045,Impresora HP LaserJet,Cómputo,31,12.83,3,2342.61,3253.62
T16,CD-Arequipa,Tacna,P046,All-in-one Dell,Cómputo,31,13.75,3,1980.81,2751.13
T16,CD-Arequipa,Tacna,P047,Mini PC Intel NUC,Cómputo,10,13.25,3,2009.5,2790.97
T16,CD-Arequipa,Tacna,P048,Teclado mecánico Logitech,Cómputo,25,14.42,3,1407.93,1955.46
T16,CD-Arequipa,Tacna,P049,Smartphone iPhone 15,Celulares y Tablets,3,16.42,3,3238.6,4498.05
T16,CD-Arequipa,Tacna,P050,Smartphone Samsung S24,Celulares y Tablets,5,11.0,2,2417.29,3357.35
T16,CD-Arequipa,Tacna,P051,Smartphone Xiaomi Redmi,Celulares y Tablets,21,14.92,3,1879.13,2609.9
T16,CD-Arequipa,Tacna,P052,Tablet iPad 10,Celulares y Tablets,23,10.17,2,1919.08,2665.39
T16,CD-Arequipa,Tacna,P053,Tablet Samsung Galaxy Tab,Celulares y Tablets,13,14.67,3,3376.54,4689.64
T16,CD-Arequipa,Tacna,P054,Smartwatch Apple Watch,Celulares y Tablets,30,16.83,3,3559.53,4943.79
T16,CD-Arequipa,Tacna,P055,Smartwatch Samsung Galaxy,Celulares y Tablets,19,13.42,3,2160.56,3000.78
T16,CD-Arequipa,Tacna,P056,Auriculares AirPods,Celulares y Tablets,6,14.25,3,2205.43,3063.1
T16,CD-Arequipa,Tacna,P057,Cargador inalámbrico,Celulares y Tablets,10,15.58,3,2553.78,3546.92
T16,CD-Arequipa,Tacna,P058,Funda protectora,Celulares y Tablets,21,11.75,2,1406.56,1953.56
T16,CD-Arequipa,Tacna,P059,Power bank Anker,Celulares y Tablets,7,13.75,3,2965.77,4119.13
T16,CD-Arequipa,Tacna,P060,Smartphone Motorola G84,Celulares y Tablets,24,13.58,3,2022.02,2808.36
T16,CD-Arequipa,Tacna,P061,Aire acondicionado LG 12000BTU,Climatización,23,22.92,5,852.36,1183.84
T16,CD-Arequipa,Tacna,P062,AC Samsung Inverter,Climatización,34,21.58,4,1421.77,1974.68
T16,CD-Arequipa,Tacna,P063,AC Midea 9000BTU,Climatización,38,23.08,5,788.03,1094.48
T16,CD-Arequipa,Tacna,P064,Ventilador de pie,Climatización,30,18.17,4,593.3,824.03
T16,CD-Arequipa,Tacna,P065,Ventilador de techo,Climatización,7,21.33,4,557.73,774.62
T16,CD-Arequipa,Tacna,P066,Calefactor eléctrico,Climatización,26,23.33,5,226.48,314.56
T16,CD-Arequipa,Tacna,P067,Humidificador,Climatización,52,21.58,4,1100.52,1528.5
T16,CD-Arequipa,Tacna,P068,Deshumidificador,Climatización,4,18.17,4,1018.57,1414.68
T16,CD-Arequipa,Tacna,P069,Purificador de aire Xiaomi,Climatización,31,15.83,3,823.35,1143.54
T16,CD-Arequipa,Tacna,P070,Climatizador evaporativo,Climatización,50,22.83,5,914.13,1269.63
T16,CD-Arequipa,Tacna,P071,Calefón a gas,Climatización,9,12.5,2,867.28,1204.56
T16,CD-Arequipa,Tacna,P072,Terma eléctrica,Climatización,37,17.92,4,1473.8,2046.94
T16,CD-Arequipa,Tacna,P073,Secadora de cabello Gama,Cuidado Personal,33,36.92,7,211.17,293.29
T16,CD-Arequipa,Tacna,P074,Plancha de cabello Babyliss,Cuidado Personal,48,40.67,8,344.28,478.17
T16,CD-Arequipa,Tacna,P075,Afeitadora Philips,Cuidado Personal,74,51.08,10,359.45,499.24
T16,CD-Arequipa,Tacna,P076,Cortadora de cabello Wahl,Cuidado Personal,31,37.17,7,545.37,757.46
T16,CD-Arequipa,Tacna,P077,Cepillo dental eléctrico,Cuidado Personal,104,51.58,10,534.62,742.53
T16,CD-Arequipa,Tacna,P078,Depiladora Braun,Cuidado Personal,66,34.58,7,386.95,537.43
T16,CD-Arequipa,Tacna,P079,Afeitadora Braun,Cuidado Personal,60,38.25,8,593.25,823.96
T16,CD-Arequipa,Tacna,P080,Espejo con luz LED,Cuidado Personal,44,43.0,9,548.46,761.75
T16,CD-Arequipa,Tacna,P081,Masajeador eléctrico,Cuidado Personal,32,33.08,7,244.56,339.66
T16,CD-Arequipa,Tacna,P082,Rizadora Conair,Cuidado Personal,48,31.83,6,598.89,831.79
T16,CD-Arequipa,Tacna,P083,Kit de manicura,Cuidado Personal,39,37.33,7,115.68,160.67
T16,CD-Arequipa,Tacna,P084,Balanza digital,Cuidado Personal,19,38.58,8,464.58,645.25
T16,CD-Arequipa,Tacna,P085,Cable HDMI 2m,Accesorios,76,61.92,12,521.11,723.77
T16,CD-Arequipa,Tacna,P086,Cable USB-C,Accesorios,14,32.92,7,361.76,502.44
T16,CD-Arequipa,Tacna,P087,Mouse inalámbrico,Accesorios,56,28.5,6,325.0,451.39
T16,CD-Arequipa,Tacna,P088,Teclado inalámbrico,Accesorios,62,29.83,6,627.49,871.52
T16,CD-Arequipa,Tacna,P089,Audífonos con micrófono,Accesorios,50,32.92,7,628.68,873.16
T16,CD-Arequipa,Tacna,P090,Soporte para TV,Accesorios,63,33.58,7,554.98,770.8
T16,CD-Arequipa,Tacna,P091,Regulador de voltaje,Accesorios,15,44.92,9,340.49,472.9
T16,CD-Arequipa,Tacna,P092,Estabilizador,Accesorios,28,46.58,9,95.56,132.72
T16,CD-Arequipa,Tacna,P093,UPS 1000VA,Accesorios,15,32.08,6,214.92,298.5
T16,CD-Arequipa,Tacna,P094,Hub USB multipuerto,Accesorios,8,23.83,5,351.87,488.71
T16,CD-Arequipa,Tacna,P095,Tarjeta SD 128GB,Accesorios,58,35.92,7,114.67,159.26
T16,CD-Arequipa,Tacna,P096,Memoria USB 64GB,Accesorios,29,46.83,9,498.95,692.99
T17,CD-Arequipa,Puno,P001,Refrigeradora LG 340L,Línea Blanca,15,12.75,3,1932.38,2683.86
T17,CD-Arequipa,Puno,P002,Refrigeradora Samsung 450L,Línea Blanca,0,9.75,2,2799.88,3888.72
T17,CD-Arequipa,Puno,P003,Refrigeradora Bosch 280L,Línea Blanca,23,12.42,2,2491.98,3461.09
T17,CD-Arequipa,Puno,P004,Lavadora LG 15kg,Línea Blanca,14,11.83,2,2478.23,3441.98
T17,CD-Arequipa,Puno,P005,Lavadora Samsung 18kg,Línea Blanca,20,13.42,3,1363.49,1893.74
T17,CD-Arequipa,Puno,P006,Lavadora Whirlpool 14kg,Línea Blanca,13,11.33,2,1461.59,2029.99
T17,CD-Arequipa,Puno,P007,Secadora Electrolux 10kg,Línea Blanca,7,10.75,2,3192.27,4433.71
T17,CD-Arequipa,Puno,P008,Cocina a gas Indurama 4H,Línea Blanca,13,10.67,2,3072.06,4266.75
T17,CD-Arequipa,Puno,P009,Cocina eléctrica Mabe 4H,Línea Blanca,0,11.08,2,2777.0,3856.95
T17,CD-Arequipa,Puno,P010,Campana extractora Bosch,Línea Blanca,4,13.83,3,3239.19,4498.87
T17,CD-Arequipa,Puno,P011,Horno empotrado Electrolux,Línea Blanca,7,14.17,3,2084.28,2894.84
T17,CD-Arequipa,Puno,P012,Lavaplatos Frigidaire,Línea Blanca,30,12.83,3,1045.34,1451.86
T17,CD-Arequipa,Puno,P013,Smart TV LG 55,TV y Audio,7,12.58,3,1672.78,2323.3
T17,CD-Arequipa,Puno,P014,Smart TV Samsung 65,TV y Audio,11,10.33,2,2188.5,3039.59
T17,CD-Arequipa,Puno,P015,Smart TV Sony 75,TV y Audio,32,13.92,3,1558.08,2164.0
T17,CD-Arequipa,Puno,P016,Smart TV TCL 50,TV y Audio,32,16.83,3,1950.9,2709.58
T17,CD-Arequipa,Puno,P017,TV OLED LG 65,TV y Audio,6,6.17,1,2946.51,4092.37
T17,CD-Arequipa,Puno,P018,Soundbar Samsung 5.1,TV y Audio,38,16.5,3,2536.65,3523.12
T17,CD-Arequipa,Puno,P019,Soundbar JBL 2.1,TV y Audio,24,12.0,2,2235.96,3105.5
T17,CD-Arequipa,Puno,P020,Home theater Sony,TV y Audio,14,9.08,2,922.78,1281.64
T17,CD-Arequipa,Puno,P021,Parlante Bluetooth JBL,TV y Audio,16,10.17,2,2553.01,3545.85
T17,CD-Arequipa,Puno,P022,Audífonos Sony WH-1000,TV y Audio,14,16.17,3,1727.78,2399.69
T17,CD-Arequipa,Puno,P023,Barra Bose 900,TV y Audio,11,13.17,3,1867.19,2593.32
T17,CD-Arequipa,Puno,P024,Receptor AV Yamaha,TV y Audio,17,15.17,3,1811.48,2515.95
T17,CD-Arequipa,Puno,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,77,45.33,9,403.41,560.29
T17,CD-Arequipa,Puno,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,49,31.0,6,351.89,488.73
T17,CD-Arequipa,Puno,P027,Microondas LG 32L,Pequeños Electrodomésticos,32,45.33,9,126.35,175.49
T17,CD-Arequipa,Puno,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,55,46.17,9,356.55,495.21
T17,CD-Arequipa,Puno,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,54,39.25,8,500.49,695.12
T17,CD-Arequipa,Puno,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,96,43.25,9,411.94,572.14
T17,CD-Arequipa,Puno,P031,Freidora de aire Philips,Pequeños Electrodomésticos,50,43.75,9,347.51,482.65
T17,CD-Arequipa,Puno,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,47,40.25,8,598.85,831.74
T17,CD-Arequipa,Puno,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,44,35.42,7,210.3,292.09
T17,CD-Arequipa,Puno,P034,Batidora KitchenAid,Pequeños Electrodomésticos,42,38.83,8,305.55,424.37
T17,CD-Arequipa,Puno,P035,Tostadora Oster,Pequeños Electrodomésticos,10,41.92,8,604.45,839.51
T17,CD-Arequipa,Puno,P036,Purificador de agua,Pequeños Electrodomésticos,78,39.92,8,340.52,472.94
T17,CD-Arequipa,Puno,P037,Laptop HP 15,Cómputo,12,12.58,3,2094.74,2909.36
T17,CD-Arequipa,Puno,P038,Laptop Lenovo ThinkPad,Cómputo,24,13.33,3,924.29,1283.74
T17,CD-Arequipa,Puno,P039,Laptop Asus VivoBook,Cómputo,12,13.75,3,1397.47,1940.93
T17,CD-Arequipa,Puno,P040,Laptop Dell Inspiron,Cómputo,1,11.42,2,1170.5,1625.7
T17,CD-Arequipa,Puno,P041,Monitor LG 27,Cómputo,2,11.42,2,980.16,1361.33
T17,CD-Arequipa,Puno,P042,Monitor Samsung 24,Cómputo,18,12.75,3,2538.28,3525.39
T17,CD-Arequipa,Puno,P043,Monitor BenQ 32,Cómputo,8,9.92,2,2971.09,4126.52
T17,CD-Arequipa,Puno,P044,Impresora Epson EcoTank,Cómputo,18,9.33,2,1107.72,1538.5
T17,CD-Arequipa,Puno,P045,Impresora HP LaserJet,Cómputo,32,13.33,3,2342.61,3253.62
T17,CD-Arequipa,Puno,P046,All-in-one Dell,Cómputo,10,8.92,2,1980.81,2751.13
T17,CD-Arequipa,Puno,P047,Mini PC Intel NUC,Cómputo,8,12.5,2,2009.5,2790.97
T17,CD-Arequipa,Puno,P048,Teclado mecánico Logitech,Cómputo,32,13.33,3,1407.93,1955.46
T17,CD-Arequipa,Puno,P049,Smartphone iPhone 15,Celulares y Tablets,21,11.42,2,3238.6,4498.05
T17,CD-Arequipa,Puno,P050,Smartphone Samsung S24,Celulares y Tablets,12,9.33,2,2417.29,3357.35
T17,CD-Arequipa,Puno,P051,Smartphone Xiaomi Redmi,Celulares y Tablets,20,9.42,2,1879.13,2609.9
T17,CD-Arequipa,Puno,P052,Tablet iPad 10,Celulares y Tablets,21,9.33,2,1919.08,2665.39
T17,CD-Arequipa,Puno,P053,Tablet Samsung Galaxy Tab,Celulares y Tablets,1,13.83,3,3376.54,4689.64
T17,CD-Arequipa,Puno,P054,Smartwatch Apple Watch,Celulares y Tablets,2,9.75,2,3559.53,4943.79
T17,CD-Arequipa,Puno,P055,Smartwatch Samsung Galaxy,Celulares y Tablets,18,13.67,3,2160.56,3000.78
T17,CD-Arequipa,Puno,P056,Auriculares AirPods,Celulares y Tablets,26,12.08,2,2205.43,3063.1
T17,CD-Arequipa,Puno,P057,Cargador inalámbrico,Celulares y Tablets,15,16.0,3,2553.78,3546.92
T17,CD-Arequipa,Puno,P058,Funda protectora,Celulares y Tablets,1,11.58,2,1406.56,1953.56
T17,CD-Arequipa,Puno,P059,Power bank Anker,Celulares y Tablets,8,12.92,3,2965.77,4119.13
T17,CD-Arequipa,Puno,P060,Smartphone Motorola G84,Celulares y Tablets,10,9.58,2,2022.02,2808.36
T17,CD-Arequipa,Puno,P061,Aire acondicionado LG 12000BTU,Climatización,45,18.42,4,852.36,1183.84
T17,CD-Arequipa,Puno,P062,AC Samsung Inverter,Climatización,10,16.58,3,1421.77,1974.68
T17,CD-Arequipa,Puno,P063,AC Midea 9000BTU,Climatización,33,16.33,3,788.03,1094.48
T17,CD-Arequipa,Puno,P064,Ventilador de pie,Climatización,47,21.5,4,593.3,824.03
T17,CD-Arequipa,Puno,P065,Ventilador de techo,Climatización,28,21.67,4,557.73,774.62
T17,CD-Arequipa,Puno,P066,Calefactor eléctrico,Climatización,16,12.92,3,226.48,314.56
T17,CD-Arequipa,Puno,P067,Humidificador,Climatización,16,13.67,3,1100.52,1528.5
T17,CD-Arequipa,Puno,P068,Deshumidificador,Climatización,47,19.92,4,1018.57,1414.68
T17,CD-Arequipa,Puno,P069,Purificador de aire Xiaomi,Climatización,33,27.67,6,823.35,1143.54
T17,CD-Arequipa,Puno,P070,Climatizador evaporativo,Climatización,49,20.92,4,914.13,1269.63
T17,CD-Arequipa,Puno,P071,Calefón a gas,Climatización,44,20.67,4,867.28,1204.56
T17,CD-Arequipa,Puno,P072,Terma eléctrica,Climatización,12,19.33,4,1473.8,2046.94
T17,CD-Arequipa,Puno,P073,Secadora de cabello Gama,Cuidado Personal,57,30.33,6,211.17,293.29
T17,CD-Arequipa,Puno,P074,Plancha de cabello Babyliss,Cuidado Personal,67,35.5,7,344.28,478.17
T17,CD-Arequipa,Puno,P075,Afeitadora Philips,Cuidado Personal,36,35.0,7,359.45,499.24
T17,CD-Arequipa,Puno,P076,Cortadora de cabello Wahl,Cuidado Personal,27,39.08,8,545.37,757.46
T17,CD-Arequipa,Puno,P077,Cepillo dental eléctrico,Cuidado Personal,23,46.33,9,534.62,742.53
T17,CD-Arequipa,Puno,P078,Depiladora Braun,Cuidado Personal,38,32.92,7,386.95,537.43
T17,CD-Arequipa,Puno,P079,Afeitadora Braun,Cuidado Personal,26,40.25,8,593.25,823.96
T17,CD-Arequipa,Puno,P080,Espejo con luz LED,Cuidado Personal,19,36.58,7,548.46,761.75
T17,CD-Arequipa,Puno,P081,Masajeador eléctrico,Cuidado Personal,98,43.17,9,244.56,339.66
T17,CD-Arequipa,Puno,P082,Rizadora Conair,Cuidado Personal,27,40.33,8,598.89,831.79
T17,CD-Arequipa,Puno,P083,Kit de manicura,Cuidado Personal,28,34.92,7,115.68,160.67
T17,CD-Arequipa,Puno,P084,Balanza digital,Cuidado Personal,32,37.5,8,464.58,645.25
T17,CD-Arequipa,Puno,P085,Cable HDMI 2m,Accesorios,57,25.92,5,521.11,723.77
T17,CD-Arequipa,Puno,P086,Cable USB-C,Accesorios,20,42.92,9,361.76,502.44
T17,CD-Arequipa,Puno,P087,Mouse inalámbrico,Accesorios,60,30.58,6,325.0,451.39
T17,CD-Arequipa,Puno,P088,Teclado inalámbrico,Accesorios,78,35.08,7,627.49,871.52
T17,CD-Arequipa,Puno,P089,Audífonos con micrófono,Accesorios,59,30.83,6,628.68,873.16
T17,CD-Arequipa,Puno,P090,Soporte para TV,Accesorios,20,33.67,7,554.98,770.8
T17,CD-Arequipa,Puno,P091,Regulador de voltaje,Accesorios,65,27.5,6,340.49,472.9
T17,CD-Arequipa,Puno,P092,Estabilizador,Accesorios,44,50.25,10,95.56,132.72
T17,CD-Arequipa,Puno,P093,UPS 1000VA,Accesorios,73,51.67,10,214.92,298.5
T17,CD-Arequipa,Puno,P094,Hub USB multipuerto,Accesorios,16,42.83,9,351.87,488.71
T17,CD-Arequipa,Puno,P095,Tarjeta SD 128GB,Accesorios,80,41.0,8,114.67,159.26
T17,CD-Arequipa,Puno,P096,Memoria USB 64GB,Accesorios,120,48.58,10,498.95,692.99
T18,CD-Arequipa,Moquegua,P001,Refrigeradora LG 340L,Línea Blanca,15,13.75,3,1932.38,2683.86
T18,CD-Arequipa,Moquegua,P002,Refrigeradora Samsung 450L,Línea Blanca,17,10.75,2,2799.88,3888.72
T18,CD-Arequipa,Moquegua,P003,Refrigeradora Bosch 280L,Línea Blanca,18,15.25,3,2491.98,3461.09
T18,CD-Arequipa,Moquegua,P004,Lavadora LG 15kg,Línea Blanca,15,14.42,3,2478.23,3441.98
T18,CD-Arequipa,Moquegua,P005,Lavadora Samsung 18kg,Línea Blanca,27,10.83,2,1363.49,1893.74
T18,CD-Arequipa,Moquegua,P006,Lavadora Whirlpool 14kg,Línea Blanca,23,12.75,3,1461.59,2029.99
T18,CD-Arequipa,Moquegua,P007,Secadora Electrolux 10kg,Línea Blanca,16,8.25,2,3192.27,4433.71
T18,CD-Arequipa,Moquegua,P008,Cocina a gas Indurama 4H,Línea Blanca,7,12.83,3,3072.06,4266.75
T18,CD-Arequipa,Moquegua,P009,Cocina eléctrica Mabe 4H,Línea Blanca,23,11.42,2,2777.0,3856.95
T18,CD-Arequipa,Moquegua,P010,Campana extractora Bosch,Línea Blanca,24,13.42,3,3239.19,4498.87
T18,CD-Arequipa,Moquegua,P011,Horno empotrado Electrolux,Línea Blanca,14,9.58,2,2084.28,2894.84
T18,CD-Arequipa,Moquegua,P012,Lavaplatos Frigidaire,Línea Blanca,23,11.5,2,1045.34,1451.86
T18,CD-Arequipa,Moquegua,P013,Smart TV LG 55,TV y Audio,15,12.08,2,1672.78,2323.3
T18,CD-Arequipa,Moquegua,P014,Smart TV Samsung 65,TV y Audio,32,13.08,3,2188.5,3039.59
T18,CD-Arequipa,Moquegua,P015,Smart TV Sony 75,TV y Audio,14,11.33,2,1558.08,2164.0
T18,CD-Arequipa,Moquegua,P016,Smart TV TCL 50,TV y Audio,12,11.17,2,1950.9,2709.58
T18,CD-Arequipa,Moquegua,P017,TV OLED LG 65,TV y Audio,22,10.5,2,2946.51,4092.37
T18,CD-Arequipa,Moquegua,P018,Soundbar Samsung 5.1,TV y Audio,4,7.42,1,2536.65,3523.12
T18,CD-Arequipa,Moquegua,P019,Soundbar JBL 2.1,TV y Audio,15,11.08,2,2235.96,3105.5
T18,CD-Arequipa,Moquegua,P020,Home theater Sony,TV y Audio,31,13.58,3,922.78,1281.64
T18,CD-Arequipa,Moquegua,P021,Parlante Bluetooth JBL,TV y Audio,21,13.92,3,2553.01,3545.85
T18,CD-Arequipa,Moquegua,P022,Audífonos Sony WH-1000,TV y Audio,17,16.33,3,1727.78,2399.69
T18,CD-Arequipa,Moquegua,P023,Barra Bose 900,TV y Audio,7,10.5,2,1867.19,2593.32
T18,CD-Arequipa,Moquegua,P024,Receptor AV Yamaha,TV y Audio,12,7.83,2,1811.48,2515.95
T18,CD-Arequipa,Moquegua,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,10,26.42,5,403.41,560.29
T18,CD-Arequipa,Moquegua,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,72,33.42,7,351.89,488.73
T18,CD-Arequipa,Moquegua,P027,Microondas LG 32L,Pequeños Electrodomésticos,84,38.83,8,126.35,175.49
T18,CD-Arequipa,Moquegua,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,63,39.92,8,356.55,495.21
T18,CD-Arequipa,Moquegua,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,15,29.75,6,500.49,695.12
T18,CD-Arequipa,Moquegua,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,37,34.42,7,411.94,572.14
T18,CD-Arequipa,Moquegua,P031,Freidora de aire Philips,Pequeños Electrodomésticos,39,44.33,9,347.51,482.65
T18,CD-Arequipa,Moquegua,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,74,43.17,9,598.85,831.74
T18,CD-Arequipa,Moquegua,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,71,37.58,8,210.3,292.09
T18,CD-Arequipa,Moquegua,P034,Batidora KitchenAid,Pequeños Electrodomésticos,101,48.33,10,305.55,424.37
T18,CD-Arequipa,Moquegua,P035,Tostadora Oster,Pequeños Electrodomésticos,29,36.0,7,604.45,839.51
T18,CD-Arequipa,Moquegua,P036,Purificador de agua,Pequeños Electrodomésticos,78,37.08,7,340.52,472.94
T18,CD-Arequipa,Moquegua,P037,Laptop HP 15,Cómputo,4,11.67,2,2094.74,2909.36
T18,CD-Arequipa,Moquegua,P038,Laptop Lenovo ThinkPad,Cómputo,4,11.33,2,924.29,1283.74
T18,CD-Arequipa,Moquegua,P039,Laptop Asus VivoBook,Cómputo,2,9.0,2,1397.47,1940.93
T18,CD-Arequipa,Moquegua,P040,Laptop Dell Inspiron,Cómputo,17,15.75,3,1170.5,1625.7
T18,CD-Arequipa,Moquegua,P041,Monitor LG 27,Cómputo,30,12.58,3,980.16,1361.33
T18,CD-Arequipa,Moquegua,P042,Monitor Samsung 24,Cómputo,19,10.75,2,2538.28,3525.39
T18,CD-Arequipa,Moquegua,P043,Monitor BenQ 32,Cómputo,7,13.0,3,2971.09,4126.52
T18,CD-Arequipa,Moquegua,P044,Impresora Epson EcoTank,Cómputo,25,12.08,2,1107.72,1538.5
T18,CD-Arequipa,Moquegua,P045,Impresora HP LaserJet,Cómputo,3,13.83,3,2342.61,3253.62
T18,CD-Arequipa,Moquegua,P046,All-in-one Dell,Cómputo,19,12.17,2,1980.81,2751.13
T18,CD-Arequipa,Moquegua,P047,Mini PC Intel NUC,Cómputo,13,8.83,2,2009.5,2790.97
T18,CD-Arequipa,Moquegua,P048,Teclado mecánico Logitech,Cómputo,5,9.58,2,1407.93,1955.46
T18,CD-Arequipa,Moquegua,P049,Smartphone iPhone 15,Celulares y Tablets,26,12.83,3,3238.6,4498.05
T18,CD-Arequipa,Moquegua,P050,Smartphone Samsung S24,Celulares y Tablets,10,11.67,2,2417.29,3357.35
T18,CD-Arequipa,Moquegua,P051,Smartphone Xiaomi Redmi,Celulares y Tablets,27,11.5,2,1879.13,2609.9
T18,CD-Arequipa,Moquegua,P052,Tablet iPad 10,Celulares y Tablets,36,18.08,4,1919.08,2665.39
T18,CD-Arequipa,Moquegua,P053,Tablet Samsung Galaxy Tab,Celulares y Tablets,14,13.67,3,3376.54,4689.64
T18,CD-Arequipa,Moquegua,P054,Smartwatch Apple Watch,Celulares y Tablets,23,13.75,3,3559.53,4943.79
T18,CD-Arequipa,Moquegua,P055,Smartwatch Samsung Galaxy,Celulares y Tablets,11,10.92,2,2160.56,3000.78
T18,CD-Arequipa,Moquegua,P056,Auriculares AirPods,Celulares y Tablets,23,10.08,2,2205.43,3063.1
T18,CD-Arequipa,Moquegua,P057,Cargador inalámbrico,Celulares y Tablets,23,15.08,3,2553.78,3546.92
T18,CD-Arequipa,Moquegua,P058,Funda protectora,Celulares y Tablets,16,12.25,2,1406.56,1953.56
T18,CD-Arequipa,Moquegua,P059,Power bank Anker,Celulares y Tablets,10,8.58,2,2965.77,4119.13
T18,CD-Arequipa,Moquegua,P060,Smartphone Motorola G84,Celulares y Tablets,6,11.17,2,2022.02,2808.36
T18,CD-Arequipa,Moquegua,P061,Aire acondicionado LG 12000BTU,Climatización,19,21.25,4,852.36,1183.84
T18,CD-Arequipa,Moquegua,P062,AC Samsung Inverter,Climatización,28,19.25,4,1421.77,1974.68
